Date	Open	High	Low	Close	SMAVG (50)  on Close	SMAVG (100)  on Close	SMAVG (200)  on Close	#Ticks	SMAVG (15)
2017-10-30 10:15:00	3371.362	3377.305	3370.869	3377.014	3410.753	3410.825	3405.336	65	57
2017-10-30 10:10:00	3365.871	3372.001	3365.871	3371.143	3411.555	3411.158	3405.392	65	57
2017-10-30 10:05:00	3368.972	3368.972	3357.522	3365.868	3412.475	3411.575	3405.478	64	57
2017-10-30 10:00:00	3384.057	3384.057	3369.338	3369.338	3413.500	3412.045	3405.592	65	57
2017-10-30 09:55:00	3401.643	3401.643	3384.084	3384.200	3414.456	3412.464	3405.689	65	57
2017-10-30 09:50:00	3404.855	3404.924	3401.256	3401.256	3415.101	3412.746	3405.719	65	57
2017-10-30 09:45:00	3401.580	3404.851	3399.727	3404.553	3415.335	3412.858	3405.663	65	57
2017-10-30 09:40:00	3413.543	3413.543	3401.410	3401.410	3415.412	3412.937	3405.582	65	57
2017-10-30 09:35:00	3417.500	3419.599	3413.697	3413.697	3415.581	3413.047	3405.497	64	57
2017-10-30 09:30:00	3413.254	3417.229	3410.931	3417.229	3415.552	3413.035	3405.356	65	57
2017-10-30 09:25:00	3413.868	3413.868	3413.868	3413.868	3415.442	3412.987	3405.203	5	57
2017-10-27 15:00:00	3416.302	3416.813	3416.302	3416.813	3415.392	3412.973	3405.060	8	61
2017-10-27 14:55:00	3413.660	3417.041	3413.660	3417.041	3415.349	3412.929	3404.900	64	65
2017-10-27 14:50:00	3410.043	3413.617	3409.990	3413.355	3415.307	3412.883	3404.742	65	65
2017-10-27 14:45:00	3410.810	3412.075	3409.715	3410.038	3415.406	3412.874	3404.603	65	65
2017-10-27 14:40:00	3408.201	3410.524	3407.531	3409.903	3415.607	3412.898	3404.477	65	65
2017-10-27 14:35:00	3412.429	3412.750	3408.222	3408.973	3415.711	3412.924	3404.369	63	65
2017-10-27 14:30:00	3416.510	3417.526	3412.568	3412.568	3415.806	3412.958	3404.266	65	65
2017-10-27 14:25:00	3419.351	3420.779	3416.666	3416.791	3415.824	3412.957	3404.134	65	65
2017-10-27 14:20:00	3416.643	3419.561	3416.365	3419.049	3415.792	3412.914	3403.973	65	65
2017-10-27 14:15:00	3411.566	3417.545	3411.348	3417.465	3415.710	3412.848	3403.802	64	65
2017-10-27 14:10:00	3414.026	3414.999	3411.531	3411.652	3415.662	3412.797	3403.640	65	65
2017-10-27 14:05:00	3416.874	3417.263	3414.159	3414.522	3415.762	3412.805	3403.506	65	61
2017-10-27 14:00:00	3418.249	3419.511	3416.537	3416.865	3415.683	3412.780	3403.343	65	57
