Date	Open	High	Low	Close	SMAVG (50)  on Close	SMAVG (100)  on Close	SMAVG (200)  on Close	Volume	SMAVG (15)
2017-02-23 13:20:00	1988.498	1989.801	1988.443	1989.801	1986.429	1983.851	1971.325	290548	230655
2017-02-23 13:15:00	1988.285	1988.615	1988.264	1988.438	1986.355	1983.718	1971.120	278329	230435
2017-02-23 13:10:00	1987.556	1988.395	1987.467	1988.292	1986.309	1983.602	1970.917	262995	234209
2017-02-23 13:05:00	1985.601	1987.553	1985.601	1987.544	1986.269	1983.482	1970.709	252513	242677
2017-02-23 13:00:00	1984.543	1985.539	1984.543	1985.539	1986.205	1983.379	1970.491	296027	255061
2017-02-23 12:55:00	1984.459	1984.459	1984.459	1984.459	1986.168	1983.309	1970.299	2107	263727
2017-02-23 11:30:00	1984.405	1984.405	1984.405	1984.405	1986.129	1983.245	1970.116	645	288343
2017-02-23 11:25:00	1983.549	1984.427	1983.385	1984.421	1986.076	1983.167	1969.937	246800	317316
2017-02-23 11:20:00	1985.134	1985.134	1983.482	1983.551	1986.020	1983.086	1969.749	277896	333639
2017-02-23 11:15:00	1985.296	1985.430	1985.045	1985.149	1985.980	1983.016	1969.553	250349	349874
2017-02-23 11:10:00	1985.641	1985.751	1984.952	1985.320	1985.908	1982.924	1969.353	241260	379025
2017-02-23 11:05:00	1983.353	1985.706	1983.353	1985.706	1985.808	1982.830	1969.147	270712	406400
2017-02-23 11:00:00	1983.406	1983.505	1983.156	1983.364	1985.673	1982.733	1968.934	263848	431494
2017-02-23 10:55:00	1984.139	1984.256	1983.196	1983.351	1985.562	1982.654	1968.750	274392	461660
2017-02-23 10:50:00	1984.869	1985.044	1984.020	1984.141	1985.489	1982.565	1968.574	251403	493694
2017-02-23 10:45:00	1984.471	1985.126	1984.458	1984.848	1985.448	1982.466	1968.393	287248	530416
2017-02-23 10:40:00	1981.731	1984.480	1981.661	1984.480	1985.409	1982.349	1968.209	334943	575397
2017-02-23 10:35:00	1982.214	1982.374	1981.650	1981.729	1985.370	1982.226	1968.040	390005	561366
2017-02-23 10:30:00	1983.854	1983.854	1982.191	1982.235	1985.376	1982.122	1967.890	438284	554124
2017-02-23 10:25:00	1986.896	1986.896	1983.882	1983.882	1985.365	1982.042	1967.733	426016	547197
2017-02-23 10:20:00	1986.313	1987.351	1986.313	1986.821	1985.337	1981.931	1967.563	371345	560089
2017-02-23 10:15:00	1985.572	1986.268	1985.404	1986.250	1985.220	1981.787	1967.367	435242	566230
2017-02-23 10:10:00	1987.075	1987.075	1985.343	1985.614	1985.110	1981.671	1967.196	491646	562862
2017-02-23 10:05:00	1986.322	1987.262	1986.321	1987.101	1985.030	1981.547	1967.034	521412	553330
2017-02-23 10:00:00	1986.024	1986.352	1984.453	1986.345	1984.938	1981.398	1966.858	687613	541799
2017-02-23 09:55:00	1987.288	1987.833	1986.016	1986.037	1984.928	1981.228	1966.713	651893	526243
2017-02-23 09:50:00	1987.974	1987.974	1987.220	1987.295	1984.944	1981.055	1966.568	647114	504708
2017-02-23 09:45:00	1990.376	1990.516	1987.950	1987.964	1984.932	1980.870	1966.436	716349	481202
2017-02-23 09:40:00	1991.708	1992.126	1990.346	1990.384	1984.852	1980.695	1966.307	754898	452699
2017-02-23 09:35:00	1990.420	1991.656	1989.834	1991.656	1984.723	1980.487	1966.176	802236	420863
2017-02-23 09:30:00	1990.121	1990.723	1988.929	1990.314	1984.595	1980.248	1966.031	961966	387234
2017-02-23 09:25:00	1990.262	1990.385	1990.262	1990.385	1984.450	1980.023	1965.891	124471	342393
2017-02-22 15:00:00	1990.336	1990.336	1990.336	1990.336	1984.270	1979.808	1965.750	281369	354828
2017-02-22 14:55:00	1989.344	1989.897	1989.344	1989.897	1984.066	1979.572	1965.618	334384	356055
2017-02-22 14:50:00	1987.860	1989.402	1987.834	1989.402	1983.892	1979.330	1965.489	619393	350937
2017-02-22 14:45:00	1986.825	1987.868	1986.791	1987.782	1983.727	1979.084	1965.359	463461	329087
2017-02-22 14:40:00	1987.114	1987.133	1986.784	1986.849	1983.584	1978.851	1965.223	384719	318522
2017-02-22 14:35:00	1987.891	1987.891	1987.145	1987.145	1983.448	1978.608	1965.087	348673	311628
2017-02-22 14:30:00	1988.563	1988.663	1987.843	1987.886	1983.273	1978.356	1964.955	348445	307836
2017-02-22 14:25:00	1984.027	1988.955	1984.027	1988.640	1983.076	1978.101	1964.814	454269	301466
2017-02-22 14:20:00	1983.704	1984.076	1983.225	1984.076	1982.871	1977.820	1964.662	328880	286034
2017-02-22 14:15:00	1985.072	1985.093	1983.794	1983.794	1982.800	1977.571	1964.533	294523	278022
2017-02-22 14:10:00	1985.822	1985.868	1985.031	1985.049	1982.729	1977.306	1964.401	288802	274793
2017-02-22 14:05:00	1985.891	1986.025	1985.573	1985.868	1982.607	1977.019	1964.260	277349	255682
2017-02-22 14:00:00	1987.183	1987.293	1985.813	1985.813	1982.470	1976.726	1964.109	297803	237209
2017-02-22 13:55:00	1987.133	1987.266	1986.924	1987.167	1982.301	1976.444	1963.953	289351	232102
2017-02-22 13:50:00	1987.183	1987.696	1987.109	1987.121	1982.079	1976.116	1963.782	310994	230082
2017-02-22 13:45:00	1985.838	1987.175	1985.752	1987.145	1981.860	1975.782	1963.609	299772	229498
2017-02-22 13:40:00	1984.848	1985.802	1984.694	1985.802	1981.647	1975.450	1963.437	257628	240173
2017-02-22 13:35:00	1986.161	1986.244	1984.812	1984.837	1981.452	1975.133	1963.259	291637	245541
2017-02-22 13:30:00	1986.068	1986.364	1986.067	1986.119	1981.274	1974.808	1963.088	304988	246828
