Date	Open	High	Low	Close	SMAVG (50)  on Close	SMAVG (100)  on Close	SMAVG (200)  on Close	HSI Index (Hong Kong Hang Seng Index) - #Ticks	SMAVG (15)
2017-01-26 14:15:00	23377.60	23380.14	23358.90	23371.09	23324.79	23162.80	23061.49	150	150
2017-01-26 14:10:00	23375.03	23380.21	23365.08	23380.21	23318.16	23159.21	23059.03	150	150
2017-01-26 14:05:00	23373.93	23380.53	23357.59	23380.53	23311.47	23155.69	23056.51	150	150
2017-01-26 14:00:00	23366.13	23374.06	23354.43	23374.06	23304.56	23152.14	23053.94	150	150
2017-01-26 13:55:00	23353.68	23369.79	23344.07	23369.79	23297.72	23148.73	23051.45	150	150
2017-01-26 13:50:00	23350.03	23359.64	23343.04	23359.64	23290.89	23145.43	23048.98	150	150
2017-01-26 13:45:00	23360.41	23360.56	23340.23	23353.17	23284.16	23142.15	23046.59	150	150
2017-01-26 13:40:00	23358.65	23362.69	23347.04	23362.69	23277.46	23138.82	23044.26	150	150
2017-01-26 13:35:00	23358.23	23363.00	23338.39	23363.00	23270.55	23135.40	23041.85	150	150
2017-01-26 13:30:00	23355.64	23358.62	23337.27	23358.62	23263.61	23131.94	23039.48	150	150
2017-01-26 13:25:00	23359.25	23359.25	23343.37	23358.24	23256.82	23128.60	23037.11	150	150
2017-01-26 13:20:00	23367.82	23369.48	23350.55	23363.13	23250.16	23125.18	23034.70	150	150
2017-01-26 13:15:00	23368.08	23372.37	23354.67	23372.37	23243.34	23121.84	23032.29	150	150
2017-01-26 13:10:00	23369.91	23371.80	23353.64	23371.80	23236.23	23118.35	23029.90	150	150
2017-01-26 13:05:00	23358.69	23369.96	23347.71	23369.96	23229.03	23114.83	23027.54	150	150
2017-01-26 13:00:00	23352.91	23364.47	23346.86	23364.47	23222.02	23111.80	23025.20	150	150
2017-01-26 11:55:00	23362.52	23362.52	23345.24	23359.83	23214.91	23108.82	23022.86	150	150
2017-01-26 11:50:00	23360.60	23362.50	23346.16	23362.50	23208.00	23104.58	23020.59	150	150
2017-01-26 11:45:00	23354.56	23364.83	23345.72	23364.83	23200.89	23100.31	23018.33	150	150
2017-01-26 11:40:00	23360.81	23363.35	23346.45	23362.49	23193.56	23096.11	23016.10	150	150
2017-01-26 11:35:00	23350.92	23360.81	23341.89	23360.81	23186.17	23091.83	23013.84	150	150
2017-01-26 11:30:00	23351.72	23356.29	23340.42	23356.29	23178.64	23087.54	23011.53	150	150
2017-01-26 11:25:00	23353.05	23353.05	23331.76	23352.80	23171.24	23083.30	23009.24	150	150
2017-01-26 11:20:00	23354.56	23354.56	23337.11	23346.23	23163.95	23079.22	23006.95	150	150
2017-01-26 11:15:00	23354.80	23356.20	23337.19	23355.68	23156.70	23075.08	23004.67	150	150
2017-01-26 11:10:00	23365.16	23365.74	23343.72	23361.20	23149.48	23070.92	23002.28	150	150
2017-01-26 11:05:00	23350.09	23360.51	23340.75	23360.13	23142.02	23066.84	22999.90	150	150
2017-01-26 11:00:00	23351.80	23353.50	23337.08	23353.50	23134.60	23062.90	22997.55	150	150
2017-01-26 10:55:00	23340.79	23352.68	23332.74	23352.68	23127.30	23058.92	22995.11	150	150
2017-01-26 10:50:00	23340.50	23345.05	23321.00	23345.05	23119.92	23055.02	22992.80	150	150
2017-01-26 10:45:00	23328.15	23340.38	23321.79	23340.38	23112.25	23051.24	22990.69	150	150
2017-01-26 10:40:00	23330.74	23333.40	23315.61	23333.40	23104.95	23047.42	22988.77	150	150
2017-01-26 10:35:00	23339.22	23341.00	23315.17	23330.03	23097.83	23043.67	22986.91	150	150
2017-01-26 10:30:00	23353.85	23358.11	23331.00	23343.57	23090.91	23039.96	22985.15	150	149
2017-01-26 10:25:00	23352.28	23356.16	23331.52	23356.16	23083.77	23036.13	22983.57	150	149
2017-01-26 10:20:00	23338.02	23357.24	23327.16	23357.24	23076.44	23032.11	22981.90	150	149
2017-01-26 10:15:00	23335.33	23345.95	23314.33	23345.95	23069.16	23028.03	22980.31	150	149
2017-01-26 10:10:00	23336.12	23341.11	23319.39	23336.19	23062.06	23023.94	22978.84	150	149
2017-01-26 10:05:00	23328.97	23362.61	23320.79	23340.43	23055.22	23019.99	22977.40	150	149
2017-01-26 10:00:00	23284.20	23335.36	23270.81	23335.36	23048.36	23015.98	22975.86	150	149
2017-01-26 09:55:00	23278.24	23291.14	23268.56	23289.95	23041.62	23012.39	22974.36	150	149
2017-01-26 09:50:00	23235.98	23279.23	23227.77	23279.23	23035.83	23009.30	22973.19	150	149
2017-01-26 09:45:00	23241.66	23243.06	23221.50	23235.08	23030.29	23006.29	22971.99	150	149
2017-01-26 09:40:00	23245.73	23248.40	23223.62	23238.73	23025.66	23003.69	22971.00	150	149
2017-01-26 09:35:00	23216.33	23252.80	23216.33	23252.80	23020.69	23001.10	22969.94	150	149
2017-01-26 09:30:00	23183.15	23219.72	23145.31	23219.72	23015.56	22998.34	22968.77	150	149
2017-01-26 09:25:00	23173.46	23173.46	23173.46	23173.46	23011.00	22995.90	22967.75	150	149
2017-01-26 09:20:00	23173.46	23173.46	23173.46	23173.46	23007.08	22993.93	22967.01	136	149
2017-01-25 15:55:00	23044.25	23057.43	23035.32	23043.70	23003.09	22991.95	22966.34	150	150
2017-01-25 15:50:00	23041.22	23053.12	23032.85	23047.61	23001.62	22991.25	22966.36	150	150
2017-01-25 15:45:00	23043.67	23051.71	23029.72	23039.73	23000.82	22990.55	22966.14	150	150
2017-01-25 15:40:00	23031.50	23048.12	23031.50	23045.90	23000.26	22989.90	22965.57	150	150
2017-01-25 15:35:00	23031.92	23043.55	23029.17	23035.05	22999.91	22989.13	22964.98	150	150
2017-01-25 15:30:00	23028.13	23036.02	23022.39	23032.02	22999.71	22988.47	22964.45	150	150
2017-01-25 15:25:00	23023.09	23034.31	23018.76	23028.05	22999.74	22987.91	22963.88	150	150
2017-01-25 15:20:00	23017.22	23024.95	23009.01	23023.09	22999.98	22987.34	22963.31	150	150
2017-01-25 15:15:00	23020.27	23023.45	23011.68	23018.64	23000.14	22986.78	22962.77	150	150
2017-01-25 15:10:00	23016.05	23027.42	23012.48	23016.92	23000.19	22986.29	22962.26	150	150
2017-01-25 15:05:00	23017.79	23024.01	23012.05	23015.92	23000.25	22985.79	22961.70	150	150
2017-01-25 15:00:00	23025.40	23031.66	23016.36	23019.26	23000.28	22985.32	22961.29	150	150
2017-01-25 14:55:00	23019.25	23032.76	23019.25	23025.18	23000.38	22984.85	22960.84	150	150
