Date	Open	High	Low	Close	SMAVG (50)  on Close	SMAVG (100)  on Close	SMAVG (200)  on Close	HSI Index (Hong Kong Hang Seng Index) - #Ticks	SMAVG (15)
2017-07-28 13:25:00	26941.99	26962.55	26936.84	26962.55	27028.76	27049.74	26968.53	150	150
2017-07-28 13:20:00	26947.98	26958.53	26936.67	26943.55	27032.59	27050.02	26967.94	150	150
2017-07-28 13:15:00	26952.17	26957.58	26936.65	26957.58	27036.53	27050.75	26967.45	150	150
2017-07-28 13:10:00	26955.64	26963.56	26939.81	26961.51	27039.97	27051.36	26966.86	150	150
2017-07-28 13:05:00	26969.02	26969.88	26948.38	26965.49	27043.60	27052.00	26966.30	150	150
2017-07-28 13:00:00	26956.26	26970.25	26942.46	26970.25	27047.38	27052.37	26965.71	150	150
2017-07-28 11:55:00	26964.93	26966.03	26941.21	26953.16	27050.93	27052.69	26965.03	150	150
2017-07-28 11:50:00	26949.07	26964.64	26943.68	26964.64	27054.74	27052.51	26964.46	150	150
2017-07-28 11:45:00	26969.06	26969.06	26943.91	26955.47	27057.96	27052.26	26963.82	150	150
2017-07-28 11:40:00	26969.71	26976.65	26961.52	26970.56	27061.23	27052.13	26963.27	150	150
2017-07-28 11:35:00	26981.94	26981.94	26960.10	26975.62	27063.89	27051.91	26962.59	150	150
2017-07-28 11:30:00	26995.37	26996.32	26965.79	26985.12	27066.86	27051.63	26961.96	150	150
2017-07-28 11:25:00	26992.73	27000.55	26977.71	27000.55	27069.47	27051.08	26961.22	150	150
2017-07-28 11:20:00	26997.46	26997.46	26971.89	26996.41	27071.48	27050.35	26960.41	150	150
2017-07-28 11:15:00	27004.78	27004.78	26984.71	27002.14	27073.04	27049.65	26959.59	150	150
2017-07-28 11:10:00	27007.95	27007.95	26986.47	26998.14	27074.38	27048.78	26958.68	150	150
2017-07-28 11:05:00	26988.77	27008.86	26983.68	27008.86	27075.56	27047.97	26957.78	150	150
2017-07-28 11:00:00	27000.88	27004.33	26981.85	26994.43	27077.06	27047.16	26956.86	150	150
2017-07-28 10:55:00	27005.08	27011.70	26987.60	27002.34	27079.05	27046.27	26956.03	150	150
2017-07-28 10:50:00	27018.86	27018.86	26997.83	27012.75	27080.81	27045.30	26955.20	150	150
2017-07-28 10:45:00	27003.88	27022.39	26996.66	27022.39	27082.40	27044.04	26954.45	150	150
2017-07-28 10:40:00	26987.90	27009.85	26984.89	27009.85	27083.82	27042.69	26953.66	150	150
2017-07-28 10:35:00	26977.54	26988.61	26968.92	26988.61	27085.30	27041.39	26952.96	150	150
2017-07-28 10:30:00	26971.81	26980.11	26962.82	26979.85	27087.09	27040.31	26952.35	150	149
2017-07-28 10:25:00	26990.54	26990.54	26968.13	26973.49	27088.95	27039.31	26951.82	150	149
2017-07-28 10:20:00	27020.03	27020.42	26981.92	26989.84	27090.99	27038.23	26951.28	150	149
2017-07-28 10:15:00	27014.91	27020.38	26993.82	27020.38	27092.75	27036.98	26950.68	150	149
2017-07-28 10:10:00	27031.33	27032.42	27012.68	27015.71	27093.58	27035.49	26949.93	150	149
2017-07-28 10:05:00	27038.53	27047.88	27017.50	27047.88	27094.52	27034.17	26949.20	150	149
2017-07-28 10:00:00	27011.16	27042.54	27011.16	27042.54	27094.56	27032.61	26948.29	150	149
2017-07-28 09:55:00	27005.46	27021.39	26991.09	27021.39	27094.70	27031.07	26947.42	150	149
2017-07-28 09:50:00	27000.88	27023.29	26995.40	27019.20	27095.19	27029.75	26946.72	150	149
2017-07-28 09:45:00	26990.13	27001.97	26966.42	27001.97	27095.76	27028.46	26945.93	150	149
2017-07-28 09:40:00	26985.68	26996.51	26969.16	26996.51	27096.49	27027.41	26945.26	150	149
2017-07-28 09:35:00	26940.36	26989.34	26928.44	26989.34	27097.06	27026.48	26944.53	150	149
2017-07-28 09:30:00	26999.39	27000.42	26932.12	26936.29	27097.93	27025.52	26943.67	150	149
2017-07-28 09:25:00	27007.97	27007.97	27007.97	27007.97	27099.80	27025.04	26943.04	150	149
2017-07-28 09:20:00	27007.97	27007.97	27007.97	27007.97	27100.24	27023.89	26942.15	137	149
2017-07-27 15:55:00	27140.12	27149.95	27131.15	27132.86	27100.60	27022.80	26941.21	150	150
2017-07-27 15:50:00	27152.36	27155.00	27131.70	27139.84	27098.48	27020.48	26939.88	150	150
2017-07-27 15:45:00	27148.98	27159.09	27143.76	27149.16	27096.14	27018.08	26938.46	150	150
2017-07-27 15:40:00	27155.19	27163.87	27142.26	27142.26	27093.70	27015.47	26936.95	150	150
2017-07-27 15:35:00	27155.19	27158.71	27142.86	27151.83	27091.35	27012.86	26935.48	150	150
2017-07-27 15:30:00	27154.45	27167.30	27145.22	27152.91	27089.17	27009.93	26933.94	150	150
2017-07-27 15:25:00	27158.05	27166.20	27142.88	27151.57	27087.51	27006.97	26932.36	150	150
2017-07-27 15:20:00	27151.63	27167.70	27145.99	27157.25	27085.69	27004.01	26930.79	150	150
2017-07-27 15:15:00	27153.08	27165.56	27140.67	27151.63	27083.41	27000.90	26929.18	150	150
2017-07-27 15:10:00	27155.30	27160.03	27143.58	27151.50	27080.68	26997.80	26927.62	150	150
2017-07-27 15:05:00	27152.68	27162.02	27143.17	27151.88	27077.73	26994.80	26926.04	150	150
2017-07-27 15:00:00	27155.65	27158.11	27140.92	27152.86	27074.16	26991.85	26924.42	150	150
2017-07-27 14:55:00	27142.68	27157.54	27134.85	27154.25	27070.72	26988.91	26922.79	150	150
2017-07-27 14:50:00	27128.84	27147.08	27123.72	27140.63	27067.44	26985.96	26921.14	150	150
2017-07-27 14:45:00	27142.88	27148.00	27127.17	27129.45	27064.97	26983.19	26919.56	150	150
2017-07-27 14:40:00	27152.36	27169.15	27141.34	27142.88	27062.75	26980.50	26918.05	150	150
2017-07-27 14:35:00	27147.86	27161.77	27139.12	27154.83	27060.39	26977.59	26916.49	150	150
2017-07-27 14:30:00	27143.60	27157.93	27137.94	27147.49	27057.35	26974.23	26914.84	150	150
2017-07-27 14:25:00	27126.68	27144.27	27117.94	27143.78	27054.46	26970.91	26913.23	150	150
2017-07-27 14:20:00	27118.97	27130.69	27115.37	27125.64	27050.28	26967.53	26911.61	150	150
2017-07-27 14:15:00	27102.61	27123.11	27102.07	27119.15	27046.56	26964.53	26910.08	150	150
2017-07-27 14:10:00	27121.57	27121.57	27097.92	27103.55	27043.02	26961.94	26908.58	150	150
2017-07-27 14:05:00	27112.75	27124.08	27094.41	27124.08	27039.93	26959.75	26907.13	150	150
2017-07-27 14:00:00	27101.83	27115.40	27094.95	27115.40	27036.39	26957.48	26905.50	150	150
2017-07-27 13:55:00	27072.69	27102.09	27064.20	27101.16	27032.69	26955.38	26904.01	150	150
2017-07-27 13:50:00	27070.12	27082.94	27063.96	27074.37	27029.21	26953.64	26902.52	150	150
2017-07-27 13:45:00	27062.95	27069.21	27055.16	27069.08	27026.26	26951.98	26901.14	150	150
2017-07-27 13:40:00	27084.48	27085.70	27056.84	27057.20	27023.17	26950.41	26900.02	150	150
2017-07-27 13:35:00	27093.34	27099.36	27075.00	27083.92	27020.37	26948.76	26898.92	150	150
2017-07-27 13:30:00	27090.02	27101.62	27083.36	27094.08	27017.26	26947.44	26897.72	150	150
2017-07-27 13:25:00	27096.11	27101.29	27082.21	27089.95	27013.48	26946.42	26896.47	150	150
2017-07-27 13:20:00	27092.97	27099.01	27080.78	27092.37	27009.80	26945.48	26895.19	150	150
2017-07-27 13:15:00	27085.28	27107.05	27085.28	27093.64	27005.67	26944.44	26893.94	150	150
2017-07-27 13:10:00	27075.50	27091.44	27069.49	27083.88	27001.56	26943.29	26892.70	150	150
2017-07-27 13:05:00	27073.02	27081.71	27058.40	27077.78	26997.47	26942.39	26891.53	150	150
2017-07-27 13:00:00	27070.87	27079.94	27059.14	27073.02	26993.52	26941.22	26890.38	150	150
2017-07-27 11:55:00	27076.46	27086.05	27066.03	27075.36	26989.67	26940.10	26889.24	150	150
2017-07-27 11:50:00	27061.83	27082.51	27058.56	27077.98	26985.47	26938.01	26888.08	150	150
2017-07-27 11:45:00	27063.55	27075.70	27059.62	27061.54	26981.22	26935.87	26886.93	150	150
2017-07-27 11:40:00	27057.45	27070.33	27047.01	27062.97	26977.40	26933.87	26885.82	150	150
2017-07-27 11:35:00	27049.48	27059.76	27035.79	27049.80	26973.82	26931.92	26884.64	150	150
2017-07-27 11:30:00	27045.78	27052.74	27036.38	27049.48	26970.65	26929.91	26883.54	150	150
2017-07-27 11:25:00	27046.31	27053.17	27029.74	27046.00	26967.45	26927.82	26882.43	150	150
2017-07-27 11:20:00	27042.25	27047.66	27026.71	27047.66	26964.31	26925.75	26881.36	150	150
2017-07-27 11:15:00	27028.23	27038.34	27013.51	27038.34	26961.16	26923.60	26880.27	150	150
2017-07-27 11:10:00	27031.66	27031.66	27014.30	27025.35	26958.34	26921.61	26879.19	150	150
2017-07-27 11:05:00	27023.77	27032.44	27006.17	27032.44	26955.90	26919.76	26878.18	150	150
2017-07-27 11:00:00	27026.39	27030.29	27009.47	27030.29	26953.11	26917.75	26877.12	150	150
2017-07-27 10:55:00	27025.27	27029.64	27009.86	27029.64	26950.27	26915.71	26876.05	150	150
2017-07-27 10:50:00	27027.51	27031.64	27014.46	27025.85	26947.55	26913.61	26875.02	150	150
2017-07-27 10:45:00	27025.13	27033.04	27013.67	27027.21	26945.00	26911.59	26874.05	150	150
2017-07-27 10:40:00	27020.70	27032.21	27016.10	27022.79	26942.47	26909.56	26873.11	150	150
2017-07-27 10:35:00	27022.97	27031.39	27009.10	27027.06	26940.02	26907.57	26872.21	150	150
2017-07-27 10:30:00	27040.37	27041.28	27009.62	27024.87	26937.24	26905.51	26871.31	150	149
2017-07-27 10:25:00	27071.16	27071.16	27042.80	27042.80	26934.37	26903.44	26870.45	150	149
2017-07-27 10:20:00	27054.97	27078.80	27054.97	27069.80	26930.69	26901.19	26869.48	150	149
2017-07-27 10:15:00	27043.14	27060.72	27034.12	27060.72	26926.43	26898.67	26868.30	150	149
2017-07-27 10:10:00	27017.54	27048.71	27011.95	27043.34	26922.32	26896.35	26867.12	150	149
2017-07-27 10:05:00	27004.52	27018.39	26989.68	27014.82	26918.39	26894.11	26866.01	150	149
2017-07-27 10:00:00	26973.56	27007.87	26968.10	27003.92	26914.93	26892.07	26865.11	150	149
