Date	Open	High	Low	Close	SMAVG (50)  on Close	SMAVG (100)  on Close	SMAVG (200)  on Close	S&P 500 Index - #Ticks	SMAVG (15)
2017-01-24 01:40:00	2261.15	2262.20	2261.14	2261.79	2264.14	2266.88	2267.38	300	300
2017-01-24 01:35:00	2261.38	2261.60	2261.06	2261.12	2264.28	2267.01	2267.44	300	300
2017-01-24 01:30:00	2260.42	2261.46	2260.41	2261.38	2264.46	2267.15	2267.49	300	300
2017-01-24 01:25:00	2260.15	2260.63	2259.82	2260.42	2264.62	2267.27	2267.54	300	300
2017-01-24 01:20:00	2259.72	2260.38	2259.20	2260.16	2264.79	2267.40	2267.60	300	300
2017-01-24 01:15:00	2258.22	2259.76	2257.42	2259.72	2264.94	2267.53	2267.66	300	300
2017-01-24 01:10:00	2258.11	2258.49	2257.63	2258.22	2265.10	2267.66	2267.72	300	300
2017-01-24 01:05:00	2258.90	2259.11	2258.11	2258.11	2265.27	2267.81	2267.78	300	300
2017-01-24 01:00:00	2259.18	2259.46	2258.51	2258.89	2265.47	2267.96	2267.84	300	300
2017-01-24 00:55:00	2257.50	2259.15	2257.43	2259.15	2265.61	2268.10	2267.90	300	300
2017-01-24 00:50:00	2257.79	2258.14	2257.02	2257.51	2265.77	2268.24	2267.95	300	300
2017-01-24 00:45:00	2260.32	2260.32	2257.03	2257.74	2265.96	2268.41	2268.01	300	300
2017-01-24 00:40:00	2260.07	2260.74	2260.02	2260.41	2266.11	2268.58	2268.07	300	300
2017-01-24 00:35:00	2261.48	2261.96	2259.91	2260.06	2266.26	2268.72	2268.11	300	300
2017-01-24 00:30:00	2261.34	2262.29	2261.23	2261.45	2266.43	2268.86	2268.16	300	300
2017-01-24 00:25:00	2259.54	2261.34	2259.51	2261.34	2266.57	2269.00	2268.19	300	300
2017-01-24 00:20:00	2261.24	2261.76	2259.56	2259.56	2266.72	2269.13	2268.23	300	300
2017-01-24 00:15:00	2260.74	2261.69	2260.63	2261.23	2266.90	2269.28	2268.28	300	300
2017-01-24 00:10:00	2262.83	2263.23	2260.72	2260.72	2267.03	2269.42	2268.32	300	300
2017-01-24 00:05:00	2261.98	2263.11	2261.98	2262.82	2267.18	2269.57	2268.35	300	300
2017-01-24 00:00:00	2261.67	2262.37	2261.67	2261.98	2267.32	2269.68	2268.38	300	300
2017-01-23 23:55:00	2261.25	2261.87	2261.25	2261.67	2267.46	2269.70	2268.41	300	300
2017-01-23 23:50:00	2262.07	2262.26	2261.19	2261.25	2267.62	2269.72	2268.44	300	300
2017-01-23 23:45:00	2261.94	2262.27	2261.60	2262.16	2267.81	2269.74	2268.48	300	300
2017-01-23 23:40:00	2261.66	2262.47	2261.58	2261.97	2267.97	2269.76	2268.51	300	300
2017-01-23 23:35:00	2260.91	2261.73	2260.82	2261.68	2268.13	2269.78	2268.55	300	300
2017-01-23 23:30:00	2263.40	2263.56	2260.41	2260.90	2268.29	2269.79	2268.58	300	300
2017-01-23 23:25:00	2265.28	2265.36	2263.39	2263.41	2268.45	2269.81	2268.62	300	300
2017-01-23 23:20:00	2264.43	2265.44	2264.03	2265.28	2268.53	2269.80	2268.64	300	300
2017-01-23 23:15:00	2266.35	2266.62	2264.39	2264.41	2268.58	2269.78	2268.65	300	300
2017-01-23 23:10:00	2267.58	2267.58	2266.04	2266.35	2268.62	2269.78	2268.67	300	300
2017-01-23 23:05:00	2268.10	2269.07	2267.19	2267.58	2268.65	2269.76	2268.67	300	300
2017-01-23 23:00:00	2268.02	2268.93	2267.88	2268.11	2268.67	2269.72	2268.68	300	300
2017-01-23 22:55:00	2268.11	2268.50	2267.84	2268.00	2268.65	2269.66	2268.68	300	300
2017-01-23 22:50:00	2270.79	2270.82	2267.97	2268.00	2268.64	2269.59	2268.67	300	300
2017-01-23 22:45:00	2270.17	2270.94	2269.98	2270.86	2268.65	2269.52	2268.67	300	300
2017-01-23 22:40:00	2271.07	2271.78	2269.53	2270.15	2268.64	2269.43	2268.65	300	300
2017-01-23 22:35:00	2268.56	2271.19	2268.56	2271.19	2268.67	2269.36	2268.63	300	300
2017-01-23 22:30:00	2267.78	2268.62	2266.45	2268.52	2268.61	2269.27	2268.61	300	300
2017-01-21 05:10:00	2271.31	2271.31	2271.31	2271.31	2268.67	2269.21	2268.61	300	300
2017-01-21 05:05:00	2271.31	2271.32	2271.31	2271.31	2268.70	2269.11	2268.59	300	300
2017-01-21 05:00:00	2271.18	2271.31	2271.17	2271.31	2268.75	2269.02	2268.56	300	300
2017-01-21 04:55:00	2269.49	2271.30	2269.49	2271.12	2268.80	2268.93	2268.54	300	300
2017-01-21 04:50:00	2269.27	2270.13	2268.91	2269.34	2268.84	2268.84	2268.53	300	300
2017-01-21 04:45:00	2268.28	2269.38	2268.01	2269.12	2268.94	2268.74	2268.52	300	300
2017-01-21 04:40:00	2268.61	2268.81	2268.14	2268.37	2269.02	2268.65	2268.51	300	300
2017-01-21 04:35:00	2267.44	2268.67	2267.25	2268.58	2269.12	2268.57	2268.51	300	300
2017-01-21 04:30:00	2266.37	2267.45	2265.80	2267.42	2269.20	2268.55	2268.50	300	300
2017-01-21 04:25:00	2267.26	2267.91	2266.32	2266.33	2269.33	2268.52	2268.50	300	300
2017-01-21 04:20:00	2269.07	2269.10	2267.25	2267.34	2269.49	2268.51	2268.51	300	300
2017-01-21 04:15:00	2269.78	2269.92	2268.48	2269.06	2269.63	2268.51	2268.52	300	300
2017-01-21 04:10:00	2269.91	2270.86	2269.43	2269.78	2269.75	2268.48	2268.51	300	300
2017-01-21 04:05:00	2268.84	2269.91	2268.39	2269.86	2269.84	2268.45	2268.51	300	300
2017-01-21 04:00:00	2267.56	2268.94	2267.54	2268.87	2269.92	2268.42	2268.49	300	300
2017-01-21 03:55:00	2267.61	2267.90	2267.38	2267.55	2270.01	2268.39	2268.50	300	300
2017-01-21 03:50:00	2266.86	2267.87	2266.86	2267.60	2270.11	2268.37	2268.51	300	300
2017-01-21 03:45:00	2267.88	2267.89	2266.70	2266.85	2270.22	2268.36	2268.51	300	300
2017-01-21 03:40:00	2266.20	2267.92	2265.71	2267.89	2270.35	2268.36	2268.53	300	300
2017-01-21 03:35:00	2267.15	2267.15	2265.65	2266.22	2270.46	2268.36	2268.53	300	300
2017-01-21 03:30:00	2266.64	2267.96	2266.54	2267.17	2270.59	2268.38	2268.55	300	300
2017-01-21 03:25:00	2265.39	2266.68	2265.39	2266.65	2270.70	2268.38	2268.56	300	300
2017-01-21 03:20:00	2268.10	2268.10	2265.34	2265.37	2270.86	2268.39	2268.57	300	300
2017-01-21 03:15:00	2268.22	2268.59	2267.71	2268.09	2271.04	2268.40	2268.59	300	300
2017-01-21 03:10:00	2268.83	2269.15	2268.22	2268.22	2271.17	2268.39	2268.59	300	300
2017-01-21 03:05:00	2268.61	2268.94	2268.59	2268.86	2271.29	2268.38	2268.60	300	300
2017-01-21 03:00:00	2268.36	2268.61	2267.85	2268.61	2271.42	2268.36	2268.60	300	300
2017-01-21 02:55:00	2268.09	2268.67	2268.09	2268.36	2271.54	2268.35	2268.59	300	300
2017-01-21 02:50:00	2268.15	2268.52	2267.71	2268.09	2271.67	2268.34	2268.59	300	300
2017-01-21 02:45:00	2269.64	2270.00	2268.10	2268.14	2271.80	2268.34	2268.58	300	300
2017-01-21 02:40:00	2269.30	2269.86	2269.30	2269.63	2271.96	2268.34	2268.59	300	300
2017-01-21 02:35:00	2269.61	2269.64	2269.19	2269.29	2272.05	2268.33	2268.59	300	300
2017-01-21 02:30:00	2270.33	2270.56	2269.60	2269.68	2271.93	2268.32	2268.59	300	300
2017-01-21 02:25:00	2270.31	2270.40	2269.91	2270.33	2271.81	2268.31	2268.59	300	300
2017-01-21 02:20:00	2270.21	2270.51	2270.06	2270.32	2271.68	2268.28	2268.58	300	300
2017-01-21 02:15:00	2269.30	2270.56	2268.96	2270.19	2271.55	2268.27	2268.58	300	300
2017-01-21 02:10:00	2269.27	2269.73	2268.93	2269.29	2271.42	2268.26	2268.57	300	300
2017-01-21 02:05:00	2267.48	2269.45	2267.47	2269.29	2271.30	2268.25	2268.57	300	300
2017-01-21 02:00:00	2267.53	2267.67	2266.64	2267.44	2271.16	2268.24	2268.56	300	300
2017-01-21 01:55:00	2266.53	2267.62	2265.01	2267.51	2271.08	2268.25	2268.56	300	300
2017-01-21 01:50:00	2267.72	2268.50	2266.11	2266.51	2270.98	2268.27	2268.56	300	300
2017-01-21 01:45:00	2268.86	2269.14	2267.58	2267.76	2270.93	2268.28	2268.57	300	300
2017-01-21 01:40:00	2266.72	2268.91	2266.66	2268.83	2270.87	2268.27	2268.56	300	300
2017-01-21 01:35:00	2267.65	2267.69	2265.29	2266.70	2270.77	2268.25	2268.54	300	300
2017-01-21 01:30:00	2268.65	2268.66	2265.08	2267.63	2270.67	2268.24	2268.55	300	300
2017-01-21 01:25:00	2270.25	2270.69	2267.65	2268.62	2270.54	2268.25	2268.55	300	300
2017-01-21 01:20:00	2271.63	2272.41	2270.09	2270.22	2270.40	2268.24	2268.54	300	300
2017-01-21 01:15:00	2268.39	2272.19	2267.46	2271.63	2270.23	2268.23	2268.53	300	300
2017-01-21 01:10:00	2270.92	2271.07	2268.10	2268.41	2270.05	2268.21	2268.51	300	300
2017-01-21 01:05:00	2272.88	2272.88	2267.79	2271.35	2269.92	2268.23	2268.49	300	300
2017-01-21 01:00:00	2273.80	2274.23	2272.93	2272.93	2269.75	2268.20	2268.47	300	300
2017-01-21 00:55:00	2273.80	2273.96	2273.35	2273.80	2269.53	2268.17	2268.44	300	300
2017-01-21 00:50:00	2273.24	2273.86	2273.23	2273.82	2269.29	2268.12	2268.40	300	300
2017-01-21 00:45:00	2273.97	2274.38	2273.22	2273.26	2269.06	2268.07	2268.35	300	300
2017-01-21 00:40:00	2273.43	2274.02	2273.41	2273.92	2268.83	2268.03	2268.30	300	300
2017-01-21 00:35:00	2273.48	2273.58	2272.89	2273.44	2268.54	2267.98	2268.26	300	300
2017-01-21 00:30:00	2272.48	2273.46	2272.48	2273.46	2268.27	2267.95	2268.21	300	300
2017-01-21 00:25:00	2273.87	2274.04	2272.50	2272.50	2268.02	2267.94	2268.16	300	300
2017-01-21 00:20:00	2274.29	2275.02	2273.86	2273.86	2267.89	2267.93	2268.11	300	300
2017-01-21 00:15:00	2274.44	2274.81	2273.96	2274.31	2267.72	2267.91	2268.07	300	300
2017-01-21 00:10:00	2274.71	2274.74	2273.88	2274.43	2267.54	2267.89	2268.02	300	300
2017-01-21 00:05:00	2274.46	2274.71	2274.03	2274.71	2267.38	2267.87	2267.97	300	300
2017-01-21 00:00:00	2273.83	2274.55	2273.83	2274.48	2267.21	2267.86	2267.92	300	300
2017-01-20 23:55:00	2273.45	2274.02	2273.42	2273.78	2267.06	2267.83	2267.88	300	300
2017-01-20 23:50:00	2272.79	2273.66	2272.49	2273.44	2266.92	2267.82	2267.84	300	300
2017-01-20 23:45:00	2272.93	2273.29	2272.61	2272.80	2266.77	2267.80	2267.80	300	300
2017-01-20 23:40:00	2273.52	2273.76	2272.93	2272.94	2266.63	2267.79	2267.78	300	300
2017-01-20 23:35:00	2273.02	2273.96	2273.02	2273.52	2266.51	2267.77	2267.76	300	300
2017-01-20 23:30:00	2272.94	2273.54	2272.76	2273.02	2266.38	2267.75	2267.74	300	300
2017-01-20 23:25:00	2272.81	2273.42	2272.22	2272.92	2266.26	2267.73	2267.73	300	300
2017-01-20 23:20:00	2274.64	2274.87	2272.77	2272.85	2266.16	2267.70	2267.72	300	300
2017-01-20 23:15:00	2274.35	2274.74	2274.00	2274.63	2266.06	2267.66	2267.71	300	300
2017-01-20 23:10:00	2274.58	2275.52	2274.29	2274.30	2265.91	2267.61	2267.68	300	300
2017-01-20 23:05:00	2274.41	2275.02	2274.25	2274.54	2265.76	2267.56	2267.67	300	300
2017-01-20 23:00:00	2275.14	2275.54	2274.16	2274.39	2265.61	2267.51	2267.65	300	300
2017-01-20 22:55:00	2274.48	2275.87	2274.34	2275.13	2265.46	2267.46	2267.63	300	300
2017-01-20 22:50:00	2274.70	2275.21	2274.25	2274.69	2265.30	2267.39	2267.61	300	300
2017-01-20 22:45:00	2274.56	2274.78	2273.66	2274.69	2265.17	2267.33	2267.59	300	300
2017-01-20 22:40:00	2276.39	2276.96	2274.26	2274.62	2265.02	2267.27	2267.58	300	300
2017-01-20 22:35:00	2274.16	2276.84	2274.16	2276.25	2264.88	2267.21	2267.56	300	300
2017-01-20 22:30:00	2269.96	2273.91	2269.96	2273.91	2264.73	2267.13	2267.53	300	300
2017-01-20 05:10:00	2263.69	2263.69	2263.69	2263.69	2264.61	2267.07	2267.51	300	300
2017-01-20 05:05:00	2263.69	2263.69	2263.69	2263.69	2264.70	2267.12	2267.55	300	300
2017-01-20 05:00:00	2263.62	2263.69	2263.61	2263.69	2264.80	2267.16	2267.58	300	300
2017-01-20 04:55:00	2264.09	2264.94	2263.38	2263.60	2264.89	2267.22	2267.61	300	300
2017-01-20 04:50:00	2263.02	2264.02	2263.02	2263.99	2264.99	2267.27	2267.64	300	300
2017-01-20 04:45:00	2262.35	2263.00	2262.06	2262.91	2265.10	2267.32	2267.67	300	300
2017-01-20 04:40:00	2263.28	2263.67	2262.37	2262.41	2265.20	2267.38	2267.70	300	300
2017-01-20 04:35:00	2262.87	2263.61	2262.38	2263.28	2265.33	2267.44	2267.74	300	300
2017-01-20 04:30:00	2264.10	2264.13	2262.68	2262.89	2265.43	2267.48	2267.78	300	300
2017-01-20 04:25:00	2264.39	2264.72	2263.96	2264.05	2265.55	2267.53	2267.81	300	300
2017-01-20 04:20:00	2264.06	2264.39	2263.71	2264.38	2265.64	2267.56	2267.83	300	300
2017-01-20 04:15:00	2261.60	2264.51	2261.60	2264.04	2265.68	2267.59	2267.86	300	300
2017-01-20 04:10:00	2261.23	2261.59	2261.10	2261.59	2265.73	2267.63	2267.89	300	300
2017-01-20 04:05:00	2261.55	2262.38	2260.67	2261.22	2265.80	2267.70	2267.94	300	300
2017-01-20 04:00:00	2261.83	2262.08	2261.02	2261.52	2265.95	2267.76	2267.98	300	300
2017-01-20 03:55:00	2262.63	2262.73	2261.76	2261.79	2266.09	2267.81	2268.03	300	300
2017-01-20 03:50:00	2262.07	2263.17	2262.04	2262.63	2266.24	2267.86	2268.07	300	300
2017-01-20 03:45:00	2262.87	2263.20	2262.07	2262.07	2266.38	2267.91	2268.10	300	300
2017-01-20 03:40:00	2261.59	2262.89	2261.10	2262.88	2266.53	2267.96	2268.14	300	300
2017-01-20 03:35:00	2262.09	2262.09	2261.02	2261.60	2266.65	2268.01	2268.17	300	300
2017-01-20 03:30:00	2262.31	2262.43	2261.72	2262.09	2266.81	2268.06	2268.20	300	300
2017-01-20 03:25:00	2261.79	2262.31	2261.35	2262.29	2266.95	2268.10	2268.24	300	300
2017-01-20 03:20:00	2259.29	2261.80	2258.41	2261.78	2267.08	2268.15	2268.26	300	300
2017-01-20 03:15:00	2260.13	2260.38	2259.22	2259.22	2267.23	2268.21	2268.30	300	300
2017-01-20 03:10:00	2260.98	2261.85	2260.15	2260.15	2267.42	2268.30	2268.35	300	300
2017-01-20 03:05:00	2265.85	2265.85	2260.67	2260.97	2267.64	2268.38	2268.41	300	300
2017-01-20 03:00:00	2265.36	2265.83	2264.81	2265.82	2267.85	2268.45	2268.46	300	300
2017-01-20 02:55:00	2265.34	2265.83	2265.31	2265.32	2267.97	2268.46	2268.49	300	300
2017-01-20 02:50:00	2266.42	2266.49	2265.13	2265.33	2268.10	2268.48	2268.52	300	300
2017-01-20 02:45:00	2266.52	2267.03	2266.43	2266.43	2268.23	2268.51	2268.55	300	300
2017-01-20 02:40:00	2266.99	2267.10	2266.50	2266.51	2268.37	2268.53	2268.57	300	300
2017-01-20 02:35:00	2266.67	2267.19	2266.41	2266.99	2268.51	2268.55	2268.59	300	300
2017-01-20 02:30:00	2265.66	2266.67	2265.64	2266.67	2268.60	2268.56	2268.61	300	300
2017-01-20 02:25:00	2266.01	2266.50	2265.68	2265.68	2268.71	2268.56	2268.63	300	300
2017-01-20 02:20:00	2266.77	2267.36	2265.96	2265.98	2268.83	2268.60	2268.65	300	300
2017-01-20 02:15:00	2266.89	2267.16	2266.59	2266.77	2268.95	2268.64	2268.67	300	300
2017-01-20 02:10:00	2267.36	2268.17	2266.72	2266.90	2269.04	2268.66	2268.69	300	300
2017-01-20 02:05:00	2267.92	2267.95	2266.77	2267.36	2269.12	2268.69	2268.69	300	300
2017-01-20 02:00:00	2267.57	2267.96	2267.49	2267.91	2269.19	2268.71	2268.68	300	300
2017-01-20 01:55:00	2267.17	2267.91	2267.05	2267.58	2269.24	2268.73	2268.68	300	300
2017-01-20 01:50:00	2266.77	2267.59	2266.47	2267.17	2269.27	2268.74	2268.68	300	300
2017-01-20 01:45:00	2266.97	2267.04	2266.40	2266.77	2269.31	2268.75	2268.67	300	300
2017-01-20 01:40:00	2267.08	2267.46	2266.48	2266.98	2269.36	2268.77	2268.67	300	300
2017-01-20 01:35:00	2267.40	2267.58	2267.03	2267.08	2269.42	2268.79	2268.68	300	300
2017-01-20 01:30:00	2267.86	2268.03	2267.42	2267.42	2269.45	2268.81	2268.72	300	300
2017-01-20 01:25:00	2267.11	2267.86	2267.11	2267.86	2269.48	2268.83	2268.75	300	300
2017-01-20 01:20:00	2268.03	2268.08	2266.93	2267.08	2269.49	2268.83	2268.79	300	300
2017-01-20 01:15:00	2268.39	2268.69	2267.92	2268.02	2269.53	2268.83	2268.82	300	300
2017-01-20 01:10:00	2268.03	2268.46	2268.03	2268.40	2269.54	2268.82	2268.86	300	300
2017-01-20 01:05:00	2268.38	2268.45	2267.78	2268.03	2269.53	2268.83	2268.89	300	300
2017-01-20 01:00:00	2268.29	2268.50	2267.64	2268.38	2269.53	2268.85	2268.93	300	300
2017-01-20 00:55:00	2268.20	2268.57	2267.84	2268.29	2269.53	2268.86	2268.96	300	300
2017-01-20 00:50:00	2268.91	2268.92	2267.93	2268.20	2269.53	2268.87	2268.99	300	300
2017-01-20 00:45:00	2269.36	2269.62	2268.86	2268.92	2269.55	2268.88	2269.02	300	300
2017-01-20 00:40:00	2268.18	2269.76	2267.94	2269.34	2269.55	2268.89	2269.05	300	300
2017-01-20 00:35:00	2268.56	2268.58	2267.67	2268.17	2269.55	2268.87	2269.07	300	300
2017-01-20 00:30:00	2268.61	2268.85	2268.47	2268.57	2269.55	2268.88	2269.10	300	300
2017-01-20 00:25:00	2268.72	2268.99	2268.44	2268.61	2269.55	2268.88	2269.12	300	300
2017-01-20 00:20:00	2268.28	2269.34	2268.18	2268.73	2269.53	2268.87	2269.15	300	300
2017-01-20 00:15:00	2266.83	2268.26	2266.82	2268.26	2269.50	2268.85	2269.18	300	300
2017-01-20 00:10:00	2266.40	2266.88	2265.68	2266.76	2269.49	2268.85	2269.20	300	300
2017-01-20 00:05:00	2265.37	2266.70	2265.34	2266.37	2269.50	2268.84	2269.24	300	300
2017-01-20 00:00:00	2267.73	2268.31	2265.13	2265.37	2269.53	2268.83	2269.27	300	300
2017-01-19 23:55:00	2268.50	2268.68	2268.05	2268.51	2269.59	2268.86	2269.31	300	300
2017-01-19 23:50:00	2269.23	2269.26	2268.22	2268.53	2269.57	2268.85	2269.33	300	300
2017-01-19 23:45:00	2269.63	2269.67	2268.20	2269.21	2269.53	2268.84	2269.35	300	300
2017-01-19 23:40:00	2269.54	2269.67	2269.29	2269.63	2269.48	2268.83	2269.37	300	300
2017-01-19 23:35:00	2268.94	2269.57	2268.65	2269.55	2269.43	2268.80	2269.39	300	300
2017-01-19 23:30:00	2269.89	2270.05	2268.92	2268.92	2269.38	2268.76	2269.40	300	300
2017-01-19 23:25:00	2268.96	2270.28	2268.38	2269.85	2269.37	2268.74	2269.43	300	300
2017-01-19 23:20:00	2268.56	2269.03	2268.26	2268.95	2269.31	2268.70	2269.45	300	300
2017-01-19 23:15:00	2269.47	2269.47	2267.39	2268.56	2269.26	2268.67	2269.48	300	300
2017-01-19 23:10:00	2268.71	2269.69	2268.44	2269.49	2269.23	2268.63	2269.51	300	300
2017-01-19 23:05:00	2270.77	2270.81	2268.63	2268.79	2269.19	2268.58	2269.54	300	300
2017-01-19 23:00:00	2271.78	2271.87	2270.45	2270.77	2269.17	2268.53	2269.57	300	300
2017-01-19 22:55:00	2271.45	2272.45	2270.86	2271.84	2269.12	2268.47	2269.59	300	300
2017-01-19 22:50:00	2271.92	2272.25	2271.40	2271.45	2269.04	2268.38	2269.61	300	300
2017-01-19 22:45:00	2272.24	2273.18	2271.41	2271.92	2268.96	2268.30	2269.63	300	300
2017-01-19 22:40:00	2272.92	2273.27	2271.37	2272.21	2268.87	2268.23	2269.65	300	300
2017-01-19 22:35:00	2273.67	2274.33	2272.93	2272.98	2268.78	2268.14	2269.67	300	300
2017-01-19 22:30:00	2271.90	2273.71	2271.90	2273.49	2268.69	2268.07	2269.68	300	300
2017-01-19 05:10:00	2271.89	2271.89	2271.89	2271.89	2268.59	2267.99	2269.69	300	300
2017-01-19 05:05:00	2271.88	2271.89	2271.88	2271.89	2268.52	2267.92	2269.71	300	300
2017-01-19 05:00:00	2271.84	2271.88	2271.84	2271.88	2268.42	2267.86	2269.72	300	300
2017-01-19 04:55:00	2271.45	2272.01	2271.44	2271.81	2268.37	2267.81	2269.74	300	300
2017-01-19 04:50:00	2271.24	2271.71	2271.12	2271.43	2268.33	2267.76	2269.75	300	300
2017-01-19 04:45:00	2270.76	2271.69	2270.76	2271.01	2268.29	2267.74	2269.77	300	300
2017-01-19 04:40:00	2270.59	2270.98	2270.18	2270.59	2268.25	2267.73	2269.79	300	300
2017-01-19 04:35:00	2268.90	2270.70	2268.88	2270.62	2268.23	2267.73	2269.81	300	300
2017-01-19 04:30:00	2269.12	2269.28	2268.65	2268.90	2268.21	2267.73	2269.82	300	300
2017-01-19 04:25:00	2269.41	2269.41	2268.66	2269.14	2268.22	2267.75	2269.85	300	300
2017-01-19 04:20:00	2269.72	2269.98	2269.15	2269.41	2268.20	2267.76	2269.87	300	300
2017-01-19 04:15:00	2269.00	2269.88	2268.95	2269.72	2268.18	2267.77	2269.90	300	300
2017-01-19 04:10:00	2268.54	2269.17	2268.45	2268.95	2268.17	2267.78	2269.93	300	300
2017-01-19 04:05:00	2268.74	2268.76	2268.42	2268.54	2268.17	2267.81	2269.97	300	300
2017-01-19 04:00:00	2269.06	2269.06	2268.27	2268.76	2268.18	2267.83	2270.02	300	300
2017-01-19 03:55:00	2268.67	2269.06	2268.62	2269.04	2268.16	2267.86	2270.06	300	300
2017-01-19 03:50:00	2267.44	2268.61	2267.41	2268.61	2268.12	2267.88	2270.09	300	300
2017-01-19 03:45:00	2268.04	2268.13	2267.38	2267.43	2268.10	2267.90	2270.13	300	300
2017-01-19 03:40:00	2268.53	2268.67	2268.05	2268.05	2268.14	2267.94	2270.19	300	300
2017-01-19 03:35:00	2268.50	2268.52	2268.13	2268.52	2268.17	2267.96	2270.23	300	300
2017-01-19 03:30:00	2269.01	2269.01	2268.23	2268.50	2268.18	2267.98	2270.28	300	300
2017-01-19 03:25:00	2269.05	2269.11	2268.81	2268.98	2268.21	2267.99	2270.32	300	300
2017-01-19 03:20:00	2269.32	2269.62	2268.59	2269.05	2268.22	2268.00	2270.35	300	300
2017-01-19 03:15:00	2268.20	2269.44	2267.99	2269.32	2268.22	2268.01	2270.39	300	300
2017-01-19 03:10:00	2268.57	2268.57	2267.92	2268.18	2268.19	2268.01	2270.42	300	300
2017-01-19 03:05:00	2267.69	2268.70	2267.43	2268.57	2268.21	2268.03	2270.46	300	300
2017-01-19 03:00:00	2267.28	2268.23	2267.25	2267.70	2268.21	2268.05	2270.51	300	300
2017-01-19 02:55:00	2267.47	2267.74	2267.23	2267.27	2268.20	2268.07	2270.55	300	300
2017-01-19 02:50:00	2267.43	2267.57	2267.15	2267.48	2268.20	2268.09	2270.60	300	300
2017-01-19 02:45:00	2267.97	2267.97	2267.05	2267.46	2268.21	2268.11	2270.65	300	300
2017-01-19 02:40:00	2268.13	2268.35	2267.67	2267.96	2268.18	2268.13	2270.70	300	300
2017-01-19 02:35:00	2267.46	2268.27	2267.36	2268.15	2268.13	2268.14	2270.74	300	300
2017-01-19 02:30:00	2266.87	2267.65	2266.87	2267.45	2268.13	2268.17	2270.78	300	300
2017-01-19 02:25:00	2266.46	2267.15	2266.43	2266.88	2268.13	2268.21	2270.82	300	300
2017-01-19 02:20:00	2267.25	2267.26	2266.46	2266.46	2268.15	2268.24	2270.87	300	300
2017-01-19 02:15:00	2267.05	2267.63	2266.98	2267.26	2268.18	2268.28	2270.92	300	300
2017-01-19 02:10:00	2268.14	2268.14	2266.99	2267.04	2268.16	2268.30	2270.96	300	300
2017-01-19 02:05:00	2266.85	2268.61	2266.78	2268.14	2268.15	2268.32	2271.01	300	300
2017-01-19 02:00:00	2266.42	2267.18	2266.29	2266.88	2268.10	2268.32	2271.05	300	300
2017-01-19 01:55:00	2267.09	2267.27	2266.32	2266.49	2268.09	2268.35	2271.10	300	300
2017-01-19 01:50:00	2267.76	2267.76	2266.82	2267.08	2268.08	2268.37	2271.16	300	300
2017-01-19 01:45:00	2267.83	2268.33	2267.74	2267.76	2268.02	2268.38	2271.21	300	300
2017-01-19 01:40:00	2267.89	2268.17	2267.60	2267.83	2267.96	2268.39	2271.25	300	300
2017-01-19 01:35:00	2267.85	2268.64	2267.80	2267.88	2267.89	2268.41	2271.30	300	300
2017-01-19 01:30:00	2267.50	2267.87	2267.04	2267.86	2267.81	2268.44	2271.31	300	300
2017-01-19 01:25:00	2267.47	2267.50	2267.00	2267.49	2267.72	2268.48	2271.32	300	300
2017-01-19 01:20:00	2267.83	2268.27	2267.34	2267.47	2267.64	2268.52	2271.34	300	300
2017-01-19 01:15:00	2268.44	2268.51	2267.78	2267.82	2267.58	2268.55	2271.35	300	300
2017-01-19 01:10:00	2268.43	2269.27	2268.35	2268.47	2267.51	2268.59	2271.36	300	300
2017-01-19 01:05:00	2268.21	2268.45	2268.12	2268.43	2267.44	2268.61	2271.37	300	300
2017-01-19 01:00:00	2266.83	2268.44	2266.61	2268.24	2267.39	2268.63	2271.38	300	300
2017-01-19 00:55:00	2269.68	2269.84	2266.30	2266.85	2267.32	2268.65	2271.39	300	300
2017-01-19 00:50:00	2269.62	2269.69	2269.07	2269.67	2267.30	2268.69	2271.41	300	300
2017-01-19 00:45:00	2269.41	2269.60	2268.77	2269.59	2267.24	2268.70	2271.40	300	300
2017-01-19 00:40:00	2269.13	2269.77	2269.11	2269.41	2267.19	2268.71	2271.39	300	300
2017-01-19 00:35:00	2269.47	2269.78	2269.08	2269.12	2267.19	2268.71	2271.39	300	300
2017-01-19 00:30:00	2269.64	2270.31	2269.49	2269.49	2267.21	2268.69	2271.38	300	300
2017-01-19 00:25:00	2269.31	2269.94	2269.23	2269.66	2267.24	2268.66	2271.37	300	300
2017-01-19 00:20:00	2268.30	2269.51	2268.20	2269.31	2267.26	2268.63	2271.37	300	300
2017-01-19 00:15:00	2268.62	2268.87	2268.24	2268.33	2267.29	2268.61	2271.37	300	300
2017-01-19 00:10:00	2269.16	2269.86	2268.55	2268.61	2267.32	2268.59	2271.38	300	300
2017-01-19 00:05:00	2269.00	2269.72	2269.00	2269.15	2267.36	2268.57	2271.38	300	300
2017-01-19 00:00:00	2268.90	2269.44	2268.60	2269.03	2267.40	2268.56	2271.38	300	300
2017-01-18 23:55:00	2267.56	2269.00	2267.17	2268.91	2267.44	2268.62	2271.38	300	300
2017-01-18 23:50:00	2267.37	2267.53	2266.68	2267.53	2267.49	2268.68	2271.39	300	300
2017-01-18 23:45:00	2267.23	2267.62	2267.02	2267.36	2267.56	2268.75	2271.39	300	300
